Observation;Block;Column;Row;Treatment;Soil;Week;Plant Number;Af;Bb;Mp;Het;Thr;c.bug;Bem;Bem (instar);Bem(egg);Total_Sucking Herbivores;Total_specialist_sucking Herbivores;Total_generalist_sucking Herbivore 
9;5;13;5;MAN;Field;16;36;3;10;1;0;0;0;0;0;0;14;10;4
9;5;13;7;MW;Pot;16;41;0;15;2;0;0;0;0;0;0;17;15;2
9;5;13;8;MW;Field;16;37;0;2;3;0;0;0;1;0;0;6;2;3
9;5;13;9;CO;Field;16;32;0;75;2;0;0;0;1;0;0;78;75;2
9;5;13;10;CHI;Field;16;35;0;20;7;0;0;0;0;0;0;27;20;7
9;5;13;11;MW;Field;16;47;0;2;2;0;0;0;0;0;0;4;2;2
9;5;13;13;MAN;Pot;16;41;0;12;0;0;0;0;0;0;0;12;12;0
9;5;13;15;BSF;Field;16;48;0;12;0;0;0;0;0;0;0;12;12;0
9;5;14;5;MW;Pot;16;34;0;39;0;0;0;0;0;0;0;39;39;0
9;5;14;6;BSF;Field;16;43;0;0;7;0;0;0;0;0;0;7;0;7
9;5;14;8;HC;Field;16;50;0;14;0;0;0;0;0;0;0;14;14;0
9;5;14;11;CHI;Field;16;31;0;4;3;0;0;0;0;0;0;7;4;3
9;5;14;12;BSF;Pot;16;43;0;13;0;0;0;0;0;0;0;13;13;0
9;5;14;14;CO;Field;16;31;0;21;5;0;0;0;1;0;0;27;21;5
9;5;14;17;MAN;Field;16;47;0;24;2;0;0;0;0;0;0;26;24;2
9;5;15;2;BSF;Pot;16;38;0;12;1;0;0;0;0;0;0;13;12;1
9;5;15;3;HC;Field;16;38;0;0;0;0;0;0;0;0;0;0;0;0
9;5;15;10;MAN;Pot;16;48;0;10;1;0;0;0;1;0;0;12;10;1
9;5;15;11;CHI;Pot;16;45;1;6;4;0;0;0;0;0;0;11;6;5
9;5;15;15;HC;Pot;16;39;1;46;20;0;0;0;0;0;0;67;46;21
9;5;15;16;CO;Pot;16;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;6;16;6;BSF;Pot;16;35;0;75;1;0;0;0;0;0;0;76;75;1
9;6;16;7;CO;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
9;6;16;8;MAN;Pot;16;37;0;17;8;0;0;0;0;0;0;25;17;8
9;6;16;10;CHI;Field;16;50;0;15;0;0;0;0;0;0;0;15;15;0
9;6;16;11;HC;Pot;16;44;0;25;0;0;0;0;0;0;4;29;25;0
9;6;16;12;HC;Field;16;35;0;13;0;0;0;0;0;0;0;13;13;0
9;6;16;17;MAN;Pot;16;35;0;13;0;0;0;0;0;0;0;13;13;0
9;6;17;2;CHI;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;6;17;3;CO;Pot;16;44;0;27;1;0;0;0;0;0;0;28;27;1
9;6;17;4;MW;Pot;16;38;0;10;2;0;0;0;0;0;0;12;10;2
9;6;17;6;CHI;Pot;16;49;3;3;1;0;0;0;0;0;0;7;3;4
9;6;17;9;HC;Field;16;42;0;18;0;0;0;0;0;0;0;18;18;0
9;6;17;14;CO;Field;16;45;0;3;2;0;0;0;0;0;0;5;3;2
9;6;17;15;BSF;Field;16;40;0;1;2;0;0;0;0;0;0;3;1;2
9;6;17;16;BSF;Pot;16;37;0;39;0;0;0;0;0;0;0;39;39;0
9;6;17;17;CHI;Field;16;46;0;16;4;0;0;0;0;0;0;20;16;4
9;6;18;5;CHI;Pot;16;38;0;17;1;0;0;0;0;0;0;18;17;1
9;6;18;6;MW;Field;16;41;1;12;0;0;0;0;0;0;0;13;12;1
9;6;18;7;MAN;Field;16;49;0;17;6;0;2;0;0;0;0;25;17;6
9;6;18;10;BSF;Field;16;35;0;17;0;0;0;0;1;0;0;18;17;0
9;6;18;12;CO;Pot;16;48;0;3;61;0;0;0;0;0;0;64;3;61
9;6;18;14;HC;Pot;16;47;0;0;0;0;0;0;0;0;0;0;0;0
9;7;19;1;MW;Field;16;44;0;25;0;0;0;0;0;0;0;25;25;0
9;7;19;7;MAN;Pot;16;36;0;5;4;0;0;0;0;0;0;9;5;4
9;7;19;11;HC;Field;16;33;0;7;3;0;2;0;0;0;0;12;7;3
9;7;19;15;BSF;Field;16;33;0;11;5;0;0;0;0;0;0;16;11;5
9;7;19;16;HC;Pot;16;42;0;23;2;0;0;0;0;0;0;25;23;2
9;7;19;17;CO;Field;16;50;0;19;4;0;1;0;0;0;0;24;19;4
9;7;20;1;CHI;Pot;16;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;7;20;3;CO;Field;16;47;0;33;0;0;0;0;0;0;0;33;33;0
9;7;20;5;HC;Pot;16;34;4;39;0;0;0;0;0;0;0;43;39;4
9;7;20;6;MW;Pot;16;35;0;0;0;0;2;0;0;0;0;2;0;0
9;7;20;11;CHI;Field;16;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;7;20;13;MAN;Field;16;40;0;14;2;0;0;0;0;0;0;16;14;2
9;7;20;16;MW;Field;16;50;0;3;3;0;0;0;0;0;0;6;3;3
9;7;20;17;BSF;Pot;16;48;0;13;0;0;0;0;0;0;0;13;13;0
9;7;21;5;BSF;Pot;16;46;0;40;3;0;0;0;0;0;0;43;40;3
9;7;21;7;MW;Pot;16;42;1;9;3;0;1;0;0;0;0;14;9;4
9;7;21;10;MAN;Field;16;35;0;4;2;0;0;0;0;0;0;6;4;2
9;7;21;11;BSF;Field;16;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;7;21;14;BSF;Field;16;42;1;12;1;0;0;0;0;0;0;14;12;2
9;8;22;6;CO;Field;16;43;0;2;4;0;0;0;0;0;0;6;2;4
9;8;22;8;HC;Pot;16;41;0;4;0;0;0;0;0;0;6;10;4;0
9;8;22;9;CO;Field;16;40;0;8;0;0;0;0;0;0;0;8;8;0
9;8;22;11;CO;Pot;16;31;0;23;0;0;0;0;0;0;0;23;23;0
9;8;22;12;MW;Pot;16;31;0;26;2;0;0;0;1;0;7;36;26;2
9;8;22;14;CHI;Field;16;45;1;15;0;0;0;0;0;0;0;16;15;1
9;8;23;1;BSF;Pot;16;34;0;10;11;1;0;0;4;0;0;26;10;11
9;8;23;3;MW;Field;16;39;0;11;1;0;0;0;0;0;0;12;11;1
9;8;23;13;HC;Pot;16;33;0;23;0;0;0;0;0;0;27;50;23;0
9;8;23;16;CHI;Field;16;42;0;16;0;0;0;0;1;0;0;17;16;0
9;8;24;2;MAN;Pot;16;46;0;21;3;0;1;0;1;0;0;26;21;3
9;8;24;3;CHI;Pot;16;34;0;12;7;0;0;0;5;0;0;24;12;7
9;8;24;5;CHI;Pot;16;35;0;23;0;0;0;0;0;0;0;23;23;0
9;8;24;6;BSF;Pot;16;49;0;18;0;0;1;0;0;0;0;19;18;0
9;8;24;7;HC;Field;16;34;0;11;0;0;1;0;0;0;0;12;11;0
9;8;24;9;CO;Pot;16;33;0;9;0;0;1;0;1;0;0;11;9;0
9;8;24;10;MAN;Pot;16;38;0;2;0;0;0;1;0;0;0;3;2;0
9;8;24;11;MW;Pot;16;32;0;6;3;0;0;0;0;0;0;9;6;3
9;8;24;12;BSF;Field;16;49;0;18;2;0;2;0;0;0;0;22;18;2
9;8;24;13;MW;Field;16;48;0;21;0;0;0;0;0;0;0;21;21;0
9;8;24;14;MAN;Field;16;48;0;17;0;0;0;0;0;0;0;17;17;0
9;9;25;3;HC;Field;16;43;0;19;0;0;0;0;0;0;0;19;19;0
9;9;25;4;MW;Pot;16;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;9;25;6;HC;Pot;16;49;0;22;2;0;0;0;0;0;0;24;22;2
9;9;25;7;BSF;Pot;16;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;9;25;11;MW;Pot;16;45;0;12;3;0;0;0;1;0;0;16;12;3
9;9;25;16;BSF;Pot;16;45;0;0;0;0;0;0;0;0;0;0;0;0
9;9;25;17;CHI;Field;16;44;0;11;0;0;0;0;0;0;0;11;11;0
9;9;26;3;CO;Pot;16;45;0;12;6;0;0;0;0;0;0;18;12;6
9;9;26;5;CHI;Pot;16;32;0;28;2;0;0;0;0;0;0;30;28;2
9;9;26;6;HC;Pot;16;35;1;7;0;0;0;0;5;0;0;13;7;1
9;9;26;7;BSF;Field;16;46;0;0;11;0;0;0;0;0;0;11;0;11
9;9;26;10;MW;Field;16;45;0;5;0;0;0;0;0;0;0;5;5;0
9;9;26;12;BSF;Field;16;44;0;31;3;0;0;0;0;0;0;34;31;3
9;9;26;13;CO;Field;16;44;0;7;2;0;0;0;0;0;0;9;7;2
9;9;26;14;CHI;Pot;16;37;0;33;0;0;1;0;0;0;0;34;33;0
9;9;26;15;MAN;Field;16;39;0;8;0;0;0;0;0;0;0;8;8;0
9;9;27;4;MAN;Pot;16;34;0;25;6;0;1;0;0;0;0;32;25;6
9;9;27;6;CO;Pot;16;32;0;5;0;0;0;0;0;0;0;5;5;0
9;9;27;7;MAN;Field;16;38;0;28;4;0;0;0;0;0;0;32;28;4
9;9;27;8;MW;Field;16;40;0;0;5;0;0;0;1;0;0;6;0;5
9;9;27;11;HC;Pot;16;38;0;27;3;0;0;0;0;0;0;30;27;3
9;9;27;14;CHI;Field;16;38;0;4;0;0;0;0;0;0;0;4;4;0
9;9;27;16;CO;Field;16;49;0;13;5;0;0;0;0;0;0;18;13;5
9;9;27;17;HC;Field;16;32;0;0;0;0;0;0;0;0;26;26;0;0
9;10;28;4;HC;Pot;16;48;0;5;0;0;0;0;0;0;0;5;5;0
9;10;28;6;CO;Pot;16;37;0;0;0;1;0;0;0;0;0;1;0;0
9;10;28;7;MAN;Pot;16;49;0;10;2;0;0;0;0;0;0;12;10;2
9;10;28;15;MW;Pot;16;40;0;5;3;0;0;0;1;0;0;9;5;3
9;10;28;16;MAN;Field;16;31;0;2;2;0;1;0;0;0;0;5;2;2
9;10;28;17;HC;Field;16;40;0;0;2;0;0;0;0;0;0;2;0;2
9;10;29;2;CHI;Pot;16;50;0;75;4;0;0;0;1;0;0;80;75;4
9;10;29;3;MAN;Field;16;44;0;12;8;0;0;0;0;0;0;20;12;8
9;10;29;4;CO;Field;16;48;0;33;0;0;0;0;0;0;0;33;33;0
9;10;29;9;BSF;Field;16;45;0;8;0;0;0;0;1;0;0;9;8;0
9;10;29;11;BSF;Field;16;37;0;3;0;0;0;0;0;0;0;3;3;0
9;10;29;12;CO;Pot;16;41;0;12;0;0;0;0;0;0;0;12;12;0
9;10;29;15;MW;Field;16;46;0;32;0;0;0;0;0;0;0;32;32;0
9;10;29;17;CHI;Field;16;32;0;6;0;0;1;0;0;0;4;11;6;0
9;10;30;2;MW;Pot;16;48;0;5;4;0;0;0;0;0;0;9;5;4
9;10;30;7;CO;Field;16;36;0;0;3;0;0;0;1;0;0;4;0;3
9;10;30;8;BSF;Pot;16;47;0;12;0;0;0;0;0;0;0;12;12;0
9;10;30;10;HC;Field;16;48;0;0;8;0;0;0;0;0;0;8;0;8
9;10;30;11;CHI;Field;16;47;0;2;0;0;0;0;0;0;0;2;2;0
9;10;30;16;MAN;Pot;16;32;1;5;4;0;0;0;0;0;0;10;5;5
9;10;30;17;MW;Field;16;49;0;2;0;0;0;0;0;0;0;2;2;0
9;11;31;5;MW;Pot;16;37;0;0;4;0;0;0;0;0;0;4;0;4
9;11;31;11;HC;Field;16;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;11;31;12;CHI;Field;16;43;0;0;1;0;0;0;0;0;0;1;0;1
9;11;31;13;MAN;Field;16;37;0;7;1;0;0;0;0;0;0;8;7;1
9;11;31;15;MW;Pot;16;39;0;46;3;0;0;0;0;0;0;49;46;3
9;11;31;16;BSF;Field;16;36;0;0;0;0;0;0;0;0;0;0;0;0
9;11;32;1;BSF;Pot;16;44;0;8;5;0;0;0;1;0;0;14;8;5
9;11;32;6;HC;Pot;16;50;1;35;0;0;0;0;0;0;21;57;35;1
9;11;32;8;CHI;Pot;16;46;0;2;2;0;0;0;0;0;0;4;2;2
9;11;32;13;BSF;Pot;16;33;0;16;0;0;0;0;0;0;0;16;16;0
9;11;32;15;MAN;Pot;16;39;0;37;0;0;0;0;2;0;0;39;37;0
9;11;32;16;MAN;Pot;16;31;0;28;5;0;0;0;0;0;0;33;28;5
9;11;33;1;HC;Field;16;45;0;11;0;0;0;0;0;0;0;11;11;0
9;11;33;2;MW;Field;16;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
9;11;33;3;CO;Pot;16;35;0;0;3;0;0;0;0;0;0;3;0;3
9;11;33;4;CHI;Pot;16;42;0;2;0;0;0;1;0;0;0;3;2;0
9;11;33;12;CO;Field;16;58;0;0;0;0;0;0;0;0;0;0;0;0
9;11;33;17;CHI;Pot;16;61;0;0;3;0;0;0;0;0;0;3;0;3
9;12;34;1;MW;Pot;16;46;0;43;4;0;0;0;0;0;0;47;43;4
9;12;34;3;MAN;Field;16;67;0;0;0;0;0;0;0;0;0;0;0;0
9;12;34;4;BSF;Pot;16;50;0;8;6;0;0;0;0;0;0;14;8;6
9;12;34;5;BSF;Field;16;31;0;53;0;0;0;0;0;0;0;53;53;0
9;12;34;6;HC;Pot;16;40;1;0;0;0;0;0;0;0;0;1;0;1
9;12;34;9;MAN;Pot;16;56;0;18;0;0;0;0;0;0;0;18;18;0
9;12;34;10;MW;Field;16;35;0;3;6;0;1;0;0;0;0;10;3;6
9;12;34;11;MW;Field;16;64;0;3;0;0;0;0;0;0;0;3;3;0
9;12;34;13;MAN;Field;16;45;0;0;10;0;0;0;1;0;9;20;0;10
9;12;34;14;CO;Pot;16;43;0;0;1;0;0;0;0;0;0;1;0;1
9;12;35;1;CO;Field;16;35;0;13;0;0;0;0;0;0;0;13;13;0
9;12;35;4;HC;Pot;16;56;0;3;0;0;0;0;1;0;0;4;3;0
9;12;35;7;CHI;Pot;16;39;0;0;0;0;0;0;0;0;0;0;0;0
9;12;35;13;HC;Field;16;54;0;2;4;0;0;0;0;0;0;6;2;4
9;12;36;1;CHI;Field;16;39;0;19;0;0;0;0;2;0;0;21;19;0
9;12;36;3;MAN;Field;16;63;0;0;5;0;0;0;0;0;0;5;0;5
9;12;36;5;CO;Pot;16;42;0;0;2;0;0;0;0;0;0;2;0;2
9;12;36;9;CHI;Pot;16;62;0;0;2;0;0;0;0;0;0;2;0;2
9;12;36;11;BSF;Pot;16;52;0;14;10;0;0;0;0;0;0;24;14;10
9;12;36;15;CHI;Field;16;53;0;0;3;0;0;0;0;0;9;12;0;3
9;12;36;16;MW;Pot;16;68;1;14;2;0;0;0;0;0;0;17;14;3
9;13;37;1;HC;Pot;16;54;0;14;0;0;1;0;2;0;0;17;14;0
9;13;37;2;CO;Pot;16;50;0;15;6;0;0;0;0;0;0;21;15;6
9;13;37;3;BSF;Field;16;64;0;3;3;0;0;0;0;0;0;6;3;3
9;13;37;4;CO;Field;16;68;0;5;4;0;0;0;0;0;0;9;5;4
9;13;37;9;BSF;Field;16;67;0;6;0;0;0;0;0;0;0;6;6;0
9;13;37;10;MAN;Pot;16;61;0;0;0;0;0;0;0;0;0;0;0;0
9;13;37;11;MW;Field;16;33;0;0;0;0;0;0;0;0;0;0;0;0
9;13;37;12;CO;Field;16;51;0;0;3;0;0;0;0;0;0;3;0;3
9;13;38;1;BSF;Pot;16;51;0;2;0;0;0;0;0;0;0;2;2;0
9;13;38;6;CHI;Pot;16;69;0;2;0;0;1;0;0;0;0;3;2;0
9;13;38;11;BSF;Pot;16;70;1;2;0;0;0;0;0;0;0;3;2;1
9;13;38;14;CHI;Field;16;62;1;0;0;0;0;0;1;0;0;2;0;1
9;13;38;15;MW;Field;16;65;0;20;3;0;0;0;0;0;0;23;20;3
9;13;38;16;MAN;Pot;16;64;0;3;4;0;0;0;0;0;0;7;3;4
9;13;39;5;MW;Pot;16;55;0;15;0;0;0;0;0;0;0;15;15;0
9;13;39;9;CHI;Pot;16;58;0;0;4;0;0;0;0;0;0;4;0;4
9;13;39;15;CO;Pot;16;58;0;10;6;0;1;0;0;0;0;17;10;6
10;1;1;1;MW;Pot;16;44;0;21;4;0;0;0;0;0;0;25;21;4
10;1;1;5;MAN;Field;16;42;0;0;0;0;0;0;0;0;0;0;0;0
10;1;1;8;MAN;Field;16;46;0;8;0;0;0;0;0;0;0;8;8;0
10;1;1;11;HC;Field;16;46;0;9;0;0;0;0;0;0;0;9;9;0
10;1;1;12;CHI;Pot;16;43;0;16;0;0;0;0;0;0;0;16;16;0
10;1;1;13;BSF;Field;16;41;0;5;3;0;0;0;1;0;12;21;5;3
10;1;1;16;HC;Pot;16;37;0;30;11;0;0;0;1;0;5;47;30;11
10;1;1;17;CO;Pot;16;46;0;150;5;0;0;0;0;0;0;155;150;5
10;1;2;1;HC;Pot;16;61;0;26;6;0;0;0;0;0;0;32;26;6
10;1;2;2;MW;Pot;16;36;0;22;2;0;0;0;0;0;0;24;22;2
10;1;2;4;MW;Field;16;38;0;2;18;0;0;0;1;0;0;21;2;18
10;1;2;5;BSF;Pot;16;39;0;21;11;0;0;0;0;0;0;32;21;11
10;1;2;9;CO;Pot;16;34;0;3;0;0;0;0;0;0;0;3;3;0
10;1;2;13;CHI;Pot;16;48;0;59;14;0;0;0;1;0;0;74;59;14
10;1;2;14;MAN;Pot;16;47;0;75;0;0;0;0;2;0;6;83;75;0
10;1;2;16;HC;Field;16;41;0;150;0;0;0;0;0;0;0;150;150;0
10;1;3;1;CHI;Field;16;41;0;3;12;0;1;0;0;0;0;16;3;12
10;1;3;4;CO;Pot;16;36;8;75;0;0;1;0;0;0;0;84;75;8
10;1;3;6;CO;Field;16;39;0;0;0;0;0;0;0;0;0;0;0;0
10;1;3;12;MW;Field;16;31;0;8;0;0;0;0;0;0;0;8;8;0
10;2;4;4;CO;Field;16;37;0;0;0;0;0;0;1;0;0;1;0;0
10;2;4;7;MW;Pot;16;50;0;0;10;0;0;0;0;0;0;10;0;10
10;2;4;8;CO;Field;16;46;0;3;0;0;0;0;1;0;0;4;3;0
10;2;4;11;MAN;Pot;16;42;0;54;4;0;0;0;0;0;0;58;54;4
10;2;4;12;CO;Pot;16;40;0;27;0;0;0;0;1;0;0;28;27;0
10;2;4;15;MW;Pot;16;49;0;44;5;0;1;0;0;0;0;50;44;5
10;2;4;16;HC;Field;16;31;0;75;8;0;0;0;1;0;0;84;75;8
10;2;5;2;BSF;Pot;16;31;0;14;0;0;0;0;1;0;0;15;14;0
10;2;5;8;BSF;Field;16;39;0;0;1;0;0;0;0;0;0;1;0;1
10;2;5;11;MW;Field;16;42;0;58;14;0;0;0;1;0;0;73;58;14
10;2;5;13;MAN;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;2;5;14;CHI;Pot;16;41;0;23;0;0;0;0;1;0;0;24;23;0
10;2;5;15;HC;Pot;16;46;0;22;0;0;0;0;1;0;23;46;22;0
10;2;5;16;MAN;Pot;16;44;0;38;0;0;0;0;1;0;0;39;38;0
10;2;6;1;MAN;Pot;16;50;0;48;5;0;0;0;1;0;27;81;48;5
10;2;6;2;MAN;Field;16;50;0;37;0;0;0;0;1;0;0;38;37;0
10;2;6;4;HC;Pot;16;36;0;50;6;0;0;0;3;0;0;59;50;6
10;2;6;7;CHI;Field;16;40;0;3;0;0;0;0;0;0;0;3;3;0
10;2;6;8;BSF;Field;16;34;2;54;7;0;0;0;0;0;6;69;54;9
10;2;6;11;CO;Pot;16;47;0;32;11;0;0;0;1;0;6;50;32;11
10;2;6;15;CHI;Pot;16;47;0;7;4;0;0;0;1;0;0;12;7;4
10;3;7;5;BSF;Pot;16;32;0;37;2;0;0;0;0;0;8;47;37;2
10;3;7;9;CO;Field;16;38;0;31;3;0;0;0;0;0;0;34;31;3
10;3;7;11;BSF;Field;16;32;0;0;4;0;0;0;1;0;0;5;0;4
10;3;7;13;CHI;Field;16;36;0;0;0;0;0;0;0;0;0;0;0;0
10;3;7;15;CHI;Field;16;37;0;0;0;0;1;0;0;0;0;1;0;0
10;3;7;16;HC;Pot;16;45;0;28;0;0;0;0;0;0;0;28;28;0
10;3;8;4;HC;Field;16;49;0;29;5;0;0;0;0;0;0;34;29;5
10;3;8;6;HC;Pot;16;32;0;15;3;0;0;0;0;0;0;18;15;3
10;3;8;7;BSF;Field;16;47;0;32;13;0;0;0;1;0;0;46;32;13
10;3;8;8;MW;Field;16;36;0;30;1;0;1;0;2;0;10;44;30;1
10;3;8;11;MAN;Field;16;41;0;56;13;0;0;0;0;0;0;69;56;13
10;3;8;12;CHI;Pot;16;36;0;27;4;0;0;0;0;0;0;31;27;4
10;3;8;13;CO;Field;16;33;0;18;1;0;0;0;0;0;0;19;18;1
10;3;8;14;CHI;Pot;16;31;0;17;5;0;0;0;0;0;0;22;17;5
10;3;8;15;CHI;Pot;16;44;0;7;0;0;1;0;0;0;0;8;7;0
10;3;8;16;CO;Field;16;41;0;27;1;0;0;0;1;0;0;29;27;1
10;3;8;17;MAN;Field;16;32;0;17;0;0;0;0;0;0;14;31;17;0
10;3;9;1;CO;Pot;16;49;0;31;3;0;0;0;0;0;0;34;31;3
10;3;9;2;MAN;Pot;16;40;0;9;7;0;0;0;0;0;0;16;9;7
10;3;9;9;MW;Field;16;34;1;11;0;0;0;0;0;0;0;12;11;1
10;3;9;11;MW;Pot;16;43;0;63;6;0;1;0;0;0;0;70;63;6
10;3;9;13;BSF;Pot;16;42;0;0;0;0;0;0;0;0;0;0;0;0
10;3;9;15;MAN;Pot;16;43;0;37;0;0;0;0;0;0;0;37;37;0
10;4;10;1;MAN;Pot;16;33;0;44;0;0;0;0;0;0;0;44;44;0
10;4;10;3;HC;Field;16;47;0;75;11;0;0;0;0;0;0;86;75;11
10;4;10;5;MAN;Field;16;43;0;2;0;0;0;0;0;0;0;2;2;0
10;4;10;8;CHI;Field;16;33;0;25;13;0;0;0;0;0;0;38;25;13
10;4;10;10;HC;Pot;16;31;0;60;19;0;0;0;0;0;0;79;60;19
10;4;10;15;BSF;Field;16;38;0;23;6;0;0;0;0;0;0;29;23;6
10;4;10;17;BSF;Pot;16;40;0;75;1;0;0;0;0;0;0;76;75;1
10;4;11;2;HC;Field;16;37;0;36;0;0;0;0;3;0;19;58;36;0
10;4;11;5;CO;Pot;16;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;4;11;6;MW;Pot;16;47;0;61;20;0;0;0;0;0;0;81;61;20
10;4;11;7;CHI;Pot;16;33;0;2;0;0;0;0;0;0;0;2;2;0
10;4;11;8;BSF;Pot;16;36;0;28;2;0;0;0;0;0;0;30;28;2
10;4;11;11;CHI;Field;16;48;0;32;0;0;0;0;0;0;0;32;32;0
10;4;11;17;HC;Pot;16;43;0;69;0;0;0;0;1;0;0;70;69;0
10;4;12;5;CO;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;4;12;8;MAN;Field;16;33;0;15;2;0;0;0;0;0;0;17;15;2
10;4;12;9;MW;Field;16;43;0;39;4;0;0;0;0;0;0;43;39;4
10;4;12;16;MAN;Pot;16;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;5;13;5;MAN;Field;16;36;0;22;0;0;0;0;0;0;0;22;22;0
10;5;13;7;MW;Pot;16;41;0;22;0;0;0;0;0;0;0;22;22;0
10;5;13;8;MW;Field;16;37;0;5;5;0;0;0;0;0;0;10;5;5
10;5;13;9;CO;Field;16;32;0;75;11;0;0;0;4;0;34;124;75;11
10;5;13;10;CHI;Field;16;35;0;24;20;0;1;0;0;0;0;45;24;20
10;5;13;11;MW;Field;16;47;0;12;0;0;0;0;0;0;0;12;12;0
10;5;13;13;MAN;Pot;16;41;0;17;2;0;0;0;1;0;0;20;17;2
10;5;13;15;BSF;Field;16;48;0;22;4;0;0;0;0;0;0;26;22;4
10;5;14;5;MW;Pot;16;34;0;26;1;0;0;0;0;0;0;27;26;1
10;5;14;6;BSF;Field;16;43;0;13;0;0;0;0;0;0;0;13;13;0
10;5;14;8;HC;Field;16;50;0;13;0;0;0;0;0;0;0;13;13;0
10;5;14;11;CHI;Field;16;31;0;18;0;0;0;0;0;0;0;18;18;0
10;5;14;12;BSF;Pot;16;43;0;0;52;0;0;0;0;0;0;52;0;52
10;5;14;14;CO;Field;16;31;0;29;4;0;0;0;0;0;0;33;29;4
10;5;14;17;MAN;Field;16;47;0;33;7;0;2;0;0;0;0;42;33;7
10;5;15;2;BSF;Pot;16;38;0;18;0;0;0;0;0;0;0;18;18;0
10;5;15;3;HC;Field;16;38;1;3;0;0;0;0;0;0;0;4;3;1
10;5;15;10;MAN;Pot;16;48;0;21;0;0;0;0;0;0;0;21;21;0
10;5;15;11;CHI;Pot;16;45;0;75;4;0;0;0;0;0;0;79;75;4
10;5;15;15;HC;Pot;16;39;0;150;0;0;0;0;5;0;11;166;150;0
10;5;15;16;CO;Pot;16;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;6;16;6;BSF;Pot;16;35;0;150;0;0;0;0;0;0;0;150;150;0
10;6;16;7;CO;Field;16;42;0;0;8;0;0;0;0;0;0;8;0;8
10;6;16;8;MAN;Pot;16;37;0;20;1;0;0;0;0;0;0;21;20;1
10;6;16;10;CHI;Field;16;50;0;8;0;0;0;0;0;0;0;8;8;0
10;6;16;11;HC;Pot;16;44;0;27;12;0;0;0;0;0;5;44;27;12
10;6;16;12;HC;Field;16;35;0;29;4;0;0;0;0;0;0;33;29;4
10;6;16;17;MAN;Pot;16;35;0;5;0;0;0;0;0;0;0;5;5;0
10;6;17;2;CHI;Field;16;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
10;6;17;3;CO;Pot;16;44;0;0;0;0;0;0;0;0;0;0;0;0
10;6;17;4;MW;Pot;16;38;0;12;0;0;0;0;0;0;0;12;12;0
10;6;17;6;CHI;Pot;16;49;0;42;0;0;0;0;0;0;0;42;42;0
10;6;17;9;HC;Field;16;42;0;13;4;0;0;0;0;0;12;29;13;4
10;6;17;14;CO;Field;16;45;0;24;7;0;0;0;0;0;0;31;24;7
10;6;17;15;BSF;Field;16;40;0;4;0;0;2;0;0;0;0;6;4;0
10;6;17;16;BSF;Pot;16;37;0;33;8;0;0;0;0;0;6;47;33;8
10;6;17;17;CHI;Field;16;46;0;19;0;0;0;0;0;0;0;19;19;0
10;6;18;5;CHI;Pot;16;38;0;45;4;0;0;0;0;0;0;49;45;4
10;6;18;6;MW;Field;16;41;0;13;1;0;0;0;0;0;0;14;13;1
10;6;18;7;MAN;Field;16;49;1;75;0;0;0;0;1;0;0;77;75;1
10;6;18;10;BSF;Field;16;35;0;75;0;0;0;0;0;0;0;75;75;0
10;6;18;12;CO;Pot;16;48;0;7;3;0;1;0;0;0;0;11;7;3
10;6;18;14;HC;Pot;16;47;0;0;0;0;0;0;0;0;0;0;0;0
10;7;19;1;MW;Field;16;44;0;10;4;0;0;0;1;0;0;15;10;4
10;7;19;7;MAN;Pot;16;36;0;17;3;0;0;0;0;0;0;20;17;3
10;7;19;11;HC;Field;16;33;0;26;8;0;0;0;0;0;0;34;26;8
10;7;19;15;BSF;Field;16;33;0;16;0;0;0;0;0;0;0;16;16;0
